Date,Price,Open,High,Low,Vol.,Volume,Change %
01/06/2022,761.1,785,785,745.9,194.00K,194000,-4.24%
01/05/2022,794.8,840,843.1,777.8,136.16K,136160,-4.79%
01/04/2022,834.8,768.3,848,768.3,321.91K,321910,0.52%
01/03/2022,830.5,844,850,830.5,102.29K,102290,-7.50%
01/02/2022,897.8,950,957,886,278.87K,278870,-6.25%
12/30/2021,957.7,931,959.9,930.1,1.18M,1180000,3.27%
12/29/2021,927.4,895,942,876,185.41K,185410,4.24%
12/28/2021,889.7,877.9,905,865,486.64K,486640,2.43%
12/27/2021,868.6,853.9,884.9,853.9,170.65K,170650,1.56%
12/26/2021,855.3,865,900.4,835,1.73M,1730000,0.21%
12/23/2021,853.5,852.6,869.8,821,261.37K,261370,1.52%
12/22/2021,840.7,796.9,850,792.3,526.10K,526100,6.24%
12/21/2021,791.3,830,835,781,132.59K,132590,-4.99%
12/20/2021,832.9,835.9,855,815.5,109.88K,109880,0.69%
12/19/2021,827.2,775,827.2,764.9,306.02K,306020,7.50%
12/15/2021,769.5,759.9,780,738,335.15K,335150,0.87%
12/14/2021,762.9,733,770,727.6,264.78K,264780,5.39%
12/13/2021,723.9,699,734.7,686.3,181.58K,181580,4.75%
12/12/2021,691.1,664.1,691.1,664.1,584.16K,584160,7.50%
12/09/2021,642.9,658,665,636,158.50K,158500,-1.49%
12/08/2021,652.6,639.2,675,639,380.99K,380990,2.10%
12/07/2021,639.2,649,657.5,630,144.60K,144600,-2.16%
12/06/2021,653.3,651.3,674,630,330.70K,330700,-0.70%
12/05/2021,657.9,649,670,630.1,294.90K,294900,4.54%
12/02/2021,629.3,588,629.4,562,518.60K,518600,7.48%
12/01/2021,585.5,570,585.5,560,120.28K,120280,7.49%
11/30/2021,544.7,578.8,589,535,77.69K,77690,-3.73%
11/29/2021,565.8,581,593.8,558.6,82.04K,82040,-2.03%
11/28/2021,577.5,600.1,608,570,22.43K,22430,-5.09%
